Country,Country_Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Azerbaijan,AZE,7.453450774891292,7.159655082309904,8.616847623627581,6.411111704114853,4.412529371885921,4.225196327839841,3.5025119154965862,3.3795809013491533,3.34765575635031,3.2720553693902477,3.4403498745123375,3.254758851957787,3.20364176300342,3.469717357674087,3.4081742570206948,3.5796637112826493,3.593590676125216,3.2197917752282987,3.4746788647031406,2.8500399508541348,2.6849025931391077,2.973918764341745,3.2391028675313023,3.285616902603931,3.3811992201078565,3.292452868829457,3.3040195566861508,3.243341998598208,3.2928323542098004,3.542397827508781
Burundi,BDI,0.03125598115374652,0.03953334125198139,0.031659100434802565,0.03276961546063559,0.03220904552053547,0.03340546687146445,0.03465283633465399,0.03430178712310911,0.035566683975786204,0.03669940253372675,0.0407595638789372,0.030648776362928096,0.031324030013118655,0.02315765929086339,0.021032889543185846,0.02036699503608339,0.02365977341200957,0.02289428046873201,0.022150837246552223,0.02143454077898084,0.03457971834139644,0.0401857221368528,0.04001733992073236,0.040879207565429794,0.038601013442358986,0.039369947576992755,0.041952699629139466,0.048951646981924925,0.06174287222078231,0.062442671221937036
Belgium,BEL,10.966774715800412,11.390890046725039,11.182502057210051,10.918763743278653,11.358690134438847,11.302371130328858,11.760782629132063,11.455377019215232,11.703411386132402,11.295253988712961,11.439580538958664,11.50432068220991,10.727988482690872,11.131314527290659,10.941224229473809,10.555782371886671,10.300572065785529,9.843115873579247,9.984152182753027,9.231701272713769,9.794792241619955,8.740505151619276,8.5775258769088,8.655477512191338,8.041711215283177,8.437851998796011,8.314931808267586,8.151095678908643,8.196338589290766,8.095583954035128
Benin,BEN,0.0662851720672678,0.052432315706236104,0.05251504884368426,0.052519477029157914,0.04900060638250398,0.050799654291419326,0.15916585278766684,0.1974005531036143,0.1870090529382445,0.2010773544582601,0.2068178223364996,0.2458763428522334,0.29881844268404745,0.3244441045609473,0.34193536381436623,0.3633073262131902,0.4223007441633023,0.47310459514665654,0.4622328700379974,0.4941466625361764,0.5250425658108853,0.49150027924269957,0.4563556524704217,0.4677850823670226,0.5045281701424956,0.5209928164342723,0.6199370065906628,0.6147545282048917,0.64605811617413,0.6185837458341868
Burkina Faso,BFA,0.05674703522277127,0.056353055650520886,0.055931359314883876,0.05548301471252523,0.05500895219762802,0.056492247677871296,0.060736156928346954,0.06469426055022749,0.06928792615949242,0.07888185589685302,0.08097897725446981,0.0812083195160587,0.07809260583743283,0.08218339492765886,0.08134712869020833,0.07897519566139607,0.08966552154179717,0.09893327936824996,0.11572715266512613,0.11425855767352473,0.1467458505913845,0.15296685986382652,0.17741568695114043,0.18333265571170643,0.18082536238039865,0.2043000661978433,0.198430258344594,0.22247420814950175,0.23643814977044994,0.24604624596662542
Bangladesh,BGD,0.11165824837460435,0.1025576679731011,0.1094609568324881,0.11390962377826151,0.12010181085501101,0.14370070007768435,0.1430515124756516,0.1578720860106432,0.15690868789792553,0.16063627621627363,0.16959394165633135,0.19817246399147526,0.20705312853519,0.21240195669144454,0.22286879736565365,0.23526364063965316,0.2547523952711805,0.26629679110745397,0.2881413860729251,0.30666481320052563,0.3427399859369188,0.364566594876646,0.38402516597477,0.396697027633026,0.41309268747367617,0.4619974263269567,0.47082756450911056,0.49685184684386813,0.5171130047012558,0.556529455394022
Bulgaria,BGR,8.443170443191319,6.815048526087921,6.482311112526644,6.601503037010082,6.36222195035264,6.528617961289149,6.612597224909379,6.375068153917893,6.1137590340842065,5.397884496963934,5.314453600242443,5.767159578391793,5.563238840457801,6.16437100396881,6.125548533699419,6.2658541744854,6.43992357382198,6.971191810641366,6.6786244270186526,5.764030948643452,6.0495440164436705,6.755278124445234,6.162153109623868,5.458963808200159,5.8209247140632305,6.207865316812323,5.834881981142051,6.201290239753803,5.822033610054851,5.610857279893678
Bahrain,BHR,21.656413141450255,20.303592656965407,23.457125269078272,24.37468762355188,24.327225750104624,24.019953946971604,24.45300443610335,24.23826788832916,25.240468830709617,24.271844660194173,23.893712101834158,23.49652354669916,23.42410875935808,23.038161331407405,21.6064189080574,23.269232018707154,23.46563028132484,22.20240094833212,22.213350644269518,20.859438696584185,20.92896507059154,20.357500594814315,20.900932561832683,21.938679969392084,22.66343282638411,22.29101800535925,21.251331179954246,20.427327679740536,19.631205694988278,20.266102791392697
"Bahamas, The",BHS,7.649467074117871,7.815882332657745,9.660637226156645,7.7103277811595,7.504105506998394,7.85212310701373,7.289245721529686,6.507448766890658,8.121128699242945,7.8894658627573,7.482091630458488,7.335981336206042,7.800895462698492,7.600847316999773,7.055658167473102,6.4953451925079735,6.343797290390566,6.283584979738639,6.401303676919577,17.648741636996423,5.860211203445269,7.1471675058131225,9.763986435804622,7.653297298684341,6.799325412280634,5.905932758276242,5.397924873196472,5.684363485677631,7.260751623468513,7.291661097367582
Bosnia and Herzegovina,BIH,5.370319006358798,4.906942041324508,3.7721382827629815,3.2851672248182124,0.8027380480306625,0.8801140962155355,1.113053568160186,2.2724413621800448,2.8813674605780193,2.8103147098336705,3.72149960439073,3.6639458673300114,3.872969894739996,3.9524966477031263,4.136343582404148,4.310376758871808,4.7564389455981555,5.0202095704088805,5.52971682812724,5.511323146509893,5.624105757094739,6.484260582911051,6.091586587766201,6.167789961341846,5.597187383473737,5.721181035782574,6.597243082592197,6.767050641639261,6.799182648446974,6.382918043217294
